Unnamed: 0	ensg	symbol	chr	start	end	strand	gene_biotype	hgnc_symbol	entrezID	mim	uniprot	alias	TSS_distance	weighted_TSS_distance	distance	weighted_distance	VEP_sum	VEP_max	CADD_sum	CADD_max	CLPP_eQTLgen_sum	CLPP_eQTLgen_max	CLPP_GTEX_eQTL_sum	CLPP_GTEX_eQTL_max	CLPP_GTEX_tissue_weighted_eQTL_sum	CLPP_GTEX_tissue_weighted_eQTL_max	max_CLPP_eQTL_eQTLCatalog_sum	max_CLPP_eQTL_eQTLCatalog_max	mean_CLPP_eQTL_eQTLCatalog_sum	mean_CLPP_eQTL_eQTLCatalog_max	max_CLPP_rQTL_eQTLCatalog_sum	max_CLPP_rQTL_eQTLCatalog_max	mean_CLPP_rQTL_eQTLCatalog_sum	mean_CLPP_rQTL_eQTLCatalog_max	HACER_CAGE_sum	HACER_CAGE_max	HACER_PRO-seq_GRO-seq_sum	HACER_PRO-seq_GRO-seq_max	cicero_sum	cicero_max	Jung_HiC_sum	Jung_HiC_max	Javierre_HiC_sum	Javierre_HiC_max	ABC_EP_sum	ABC_EP_max	ABC_CRISPR_sum	ABC_CRISPR_max	F5_ep_sum	F5_ep_max	GeneHancer_max	GeneHancer_sum	RoadmapEpi_sum	RoadmapEpi_max	EpiMap_sum	EpiMap_max	Promoter_sum	Promoter_max	MAGMA_Z	rel_TSS_distance	rel_weighted_TSS_distance	rel_distance	rel_weighted_distance	rel_VEP_sum	rel_VEP_max	rel_CADD_sum	rel_CADD_max	rel_CLPP_eQTLgen_sum	rel_CLPP_eQTLgen_max	rel_CLPP_GTEX_eQTL_sum	rel_CLPP_GTEX_eQTL_max	rel_CLPP_GTEX_tissue_weighted_eQTL_sum	rel_CLPP_GTEX_tissue_weighted_eQTL_max	rel_max_CLPP_eQTL_eQTLCatalog_sum	rel_max_CLPP_eQTL_eQTLCatalog_max	rel_mean_CLPP_eQTL_eQTLCatalog_sum	rel_mean_CLPP_eQTL_eQTLCatalog_max	rel_max_CLPP_rQTL_eQTLCatalog_sum	rel_max_CLPP_rQTL_eQTLCatalog_max	rel_mean_CLPP_rQTL_eQTLCatalog_sum	rel_mean_CLPP_rQTL_eQTLCatalog_max	rel_HACER_CAGE_sum	rel_HACER_CAGE_max	rel_HACER_PRO-seq_GRO-seq_sum	rel_HACER_PRO-seq_GRO-seq_max	rel_cicero_sum	rel_cicero_max	rel_Jung_HiC_sum	rel_Jung_HiC_max	rel_Javierre_HiC_sum	rel_Javierre_HiC_max	rel_ABC_EP_sum	rel_ABC_EP_max	rel_ABC_CRISPR_sum	rel_ABC_CRISPR_max	rel_F5_ep_sum	rel_F5_ep_max	rel_GeneHancer_max	rel_GeneHancer_sum	rel_RoadmapEpi_sum	rel_RoadmapEpi_max	rel_EpiMap_sum	rel_EpiMap_max	rel_Promoter_sum	rel_Promoter_max	rel_MAGMA_Z	rel_PoPS_Score	genes_in_locus	credset_size	genes_within_50kb	genes_within_100kb	genes_within_250kb	Highest_PIP	filename	pheno	ENSGID	PoPS_Score	locus	no_genes	XGB_score	rel_XGB_score	XGB_scaled	PoPS_prediction	Magma_pred	dist_pred	Combined_score	raw_FLAMES_score	PoPS_clos	diff	diff2	FLAMES_score	nPoPS	FLAMES_raw	FLAMES_scaled	FLAMES_causal	FLAMES_score2	uniqTP	TP
28	ENSG00000110274	CEP164	11	117185273	117283984	1	protein_coding	CEP164	22897.0	614848.0	Q9UPV0	|NPHP15|KIAA1052|CEP164|	310055	314210.4115136713	211344	215499.41151367128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106479608775802	0.0011292409668104	0.0106479608775802	0.0011292409668104	0.0	0.0	0.0	0.0	0.0	0.0	0.3621843976596035	0.1389109110521105	5.113771188799357	0.3121333827747792	0.0013001355502203	0.0001915872311722	0.0	0.0	0.0	0.0	0.0010902977929956	0.009392725294882	0.0	0.0	0.0276192125427673	0.0067168555178209	0.0	0.0	1.7213	0.603274091093391	0.5968281406856226	0.716637310902237	0.7085593841787893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5443585146156532	0.4147085970095232	1.0	0.4147085970095232	0.0	0.0	0.0	0.0	0.0	0.0	0.04827124020740396	0.380029352063609	0.02754623041831043	0.032894657561453065	0.04148598891674724	0.11021561297552236	0.0	0.0	0.0	0.0	0.14974315921617565	0.013369538460782742	0.0	0.0	0.23777217737149794	0.1332905457978405	0.0	0.0	0.3961263951204713	0.5841771702901899	38	65	6	11	20	0.258740420066691	11_117103213_G_C	height	ENSG00000110274	0.6597245953699401	height11_117103213_G_C	18	0.06350604	0.6221146	0.05451349	0	0	0	0.6078880705288194	0.6078880705288194	0	-0.047328835494736154	0.11678441083348187	-0.7316076936601166	0.7055974366	0.04480969691359607	0.05504745334248326	0	0.0	heightCEP164	0.0
31	ENSG00000177103	DSCAML1	11	117298489	117688240	-1	protein_coding	DSCAML1	57453.0	611782.0	Q8TD84	|DSCAM2|KIAA1132|DSCAML1|	714311	718466.4115136713	324560	328715.4115136713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001650388790399	0.0003300777580798	0.0	0.0	0.0100673780935135	0.0050336890467567	0.0	0.0	0.55417	0.07792243234532734	0.07708983545120196	0.5613315994227615	0.5550042767189183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00721791223767503	0.0001368379196608261	0.0	0.0	0.0018838851915964458	0.005328378653236575	0.0	0.0	0.1631811940155519	0.024154498679856702	38	65	6	11	20	0.258740420066691	11_117103213_G_C	height	ENSG00000177103	-0.7789862364092679	height11_117103213_G_C	18	0.028444164	0.27864328	0.024416428	0	0	0	0.18320998344697811	0.18320998344697811	0	-0.08334640207208106	0.1528019774108268	-1.5809638678237992	0.3091013851	0.008792130336251156	0.01080088502716401	0	0.0	heightDSCAML1	0.0
33	ENSG00000137731	FXYD2	11	117671559	117699413	-1	protein_coding	FXYD2	486.0	601814.0	P54710	|ATP1G1|HOMG2|ATP1C|MGC12372|FXYD2|	725484	729639.4115136713	697630	701785.4115136713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003249554960318	0.0001118312941485	0.0	0.0	0.0	0.0	0.0001766457069378	0.0009477057482505	0.0	0.0	0.0212923120397555	0.0053742664825773	0.0	0.0	0.15713	0.06340253880462017	0.06272508617256618	0.049567345415836746	0.049008622923923995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01036899583626266	0.064333904504025	0.0	0.0	0.0	0.0	0.00900580748281541	0.0010386589610899301	0.0	0.0	0.1527416491516364	0.03122066412669998	0.0	0.0	0.08393675453863225	0.0	38	65	6	11	20	0.258740420066691	11_117103213_G_C	height	ENSG00000137731	-0.8410396864722443	height11_117103213_G_C	18	0.033503488	0.32820517	0.028759345	0	0	0	0.20512822270393372	0.20512822270393372	0	-0.08235551399812638	0.1518110893368721	-1.537127389309888	0.292	0.00978301841020584	0.012018163178449462	0	0.0	heightFXYD2	0.0
35	ENSG00000255245	FXYD6-FXYD2	11	117690878	117747382	-1	protein_coding	FXYD6-FXYD2	100533181.0	0.0	0	|FXYD6-FXYD2|	773453	777608.4115136713	716949	721104.4115136713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012340663042	0.00057378503552	0.0	0.0	0.0200251245099935	0.005019754695694	0.0	0.0	0.0	0.0010643330179754022	0.0010529606783498341	0.023066223312317898	0.022806221134271932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008049542782063103	0.0004926837592968015	0.0	0.0	0.13571125252093355	0.0042690242813487895	0.0	0.0	0.05257548420060994	0.3273773170707493	38	65	6	11	20	0.258740420066691	11_117103213_G_C	height	0	0.0	height11_117103213_G_C	18	0.026930047	0.26381075	0.023116713	0	0	0	0.28764821504048516	0.28764821504048516	0	-0.07803302771255866	0.14748860305130437	-1.3720874046367852	0.5237831405	0.01410550469577357	0.017328216102644036	0	0.0	heightFXYD6-FXYD2	0.0
37	ENSG00000137726	FXYD6	11	117707693	117748201	-1	protein_coding	FXYD6	100533181.0	606683.0	Q9H0Q3	|FXYD6|	774272	778427.4115136713	733764	737919.4115136713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004147858310021	0.0018991228319414	0.0	0.0	0.0219019132246114	0.0065532229889519	0.0	0.0	0.97718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045688491092584105	0.0024278575707747537	0.0	0.0	0.16093439862305225	0.12085043760331922	0.0	0.0	0.24760893515783425	0.43746930556943453	38	65	6	11	20	0.258740420066691	11_117103213_G_C	height	ENSG00000137726	0.2828287931446095	height11_117103213_G_C	18	0.028444164	0.27864328	0.024416428	0	0	0	0.3382030360305698	0.3382030360305698	0	-0.07502287516147538	0.1444784505002211	-1.2709777626566159	0.6017282683	0.01711565724685685	0.021026103915387465	0	0.0	heightFXYD6	0.0
2	ENSG00000134343	ANO3	11	26210829	26684835	1	protein_coding	ANO3	63982.0	610110.0	Q9BYT9	|C11orf25|DYT23|DYT24|TMEM16C|GENX-3947|ANO3|	130144	130144.0	130144	130144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0368	0.9065200766007188	0.9065200766007188	0.9047135417079281	0.9047135417079281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6508389580686916	0.07938777127915016	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000134343	-0.9571913076408438	height11_26793432_T_C	8	0.06251991	0.2831316	0.1030365	0	0	0	0.20672766387109975	0.20672766387109975	0	-0.06186963735079104	0.10036008866983515	-0.8743793168277576	0.3482065421	0.021769840960151613	0.05711922482033642	0	0.0	heightANO3	0.0
5	ENSG00000169550	MUC15	11	26580580	26593780	-1	protein_coding	MUC15	143662.0	608566.0	Q8N387	|MUC-15|PAS3|PASIII|MUC15|	221199	221199.0	221199	221199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12023	0.7649843938470722	0.7649843938470722	0.7604426283275159	0.7604426283275159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000169550	-1.10005048127078	height11_26793432_T_C	8	0.033692583	0.15258236	0.055527367	0	0	0	0.09536397457122803	0.09536397457122803	0	-0.07380124394595623	0.11229169526500034	-1.097106695427501	0.292	0.009838234364986419	0.025813340646697373	0	0.0	heightMUC15	0.0
6	ENSG00000148942	SLC5A12	11	26688566	26744974	-1	protein_coding	SLC5A12	159963.0	612455.0	Q1EHB4	|SMCT2|MGC52019|SLC5A12|	70005	70005.0	70005	70005.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6701	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8419240668269855	0.3687645601007775	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000148942	-0.4364545713319414	height11_26793432_T_C	8	0.22081572	1.0	0.36391732	0	0	1	0.7632867100377916	0.7632867100377916	0	0.038490451319044106	0.0	0.23873877550562606	0.5530853086	0.12212992962998676	0.3204417947102217	1	0.0	heightSLC5A12	0.0
7	ENSG00000176971	FIBIN	11	27015628	27018630	1	protein_coding	FIBIN	387758.0	0.0	Q8TAL6	|MGC24932|FIBIN|	203651	203651.0	200649	200649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8453	0.7922609647213897	0.7922609647213897	0.7930028092068466	0.7930028092068466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8947870244370487	1.0	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000176971	0.6994605936478301	height11_26793432_T_C	8	0.052836057	0.2392767	0.08707694	1	0	0	0.5245479345321655	0.5245479345321655	0	0.0	0.038490451319044106	-0.23873877550562606	1.0	0.08363947831094265	0.219451404088949	0	0.0	heightFIBIN	1.0
8	ENSG00000129151	BBOX1	11	27062272	27149356	1	protein_coding	BBOX1	8424.0	603312.0	O75936	|BBH|BBOX|G-BBH|gamma-BBH|BBOX1|	334377	334377.0	247293	247293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43965816676385	2.43965816676385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3265	0.5890607707325566	0.5890607707325566	0.7190983285773815	0.7190983285773815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73824991023556	0.15734313173979578	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000129151	-0.8169097731426397	height11_26793432_T_C	8	0.11689568	0.52938116	0.19265099	0	0	0	0.3898669117834049	0.3898669117834049	0	-0.036483883969507795	0.07497433528855191	-0.5081008210031474	0.4033989373	0.047155594341434855	0.12372580027825077	0	0.0	heightBBOX1	0.0
10	ENSG00000109881	CCDC34	11	27352374	27385415	-1	protein_coding	CCDC34	91057.0	612324.0	Q96HJ3	|NY-REN-41|RAMA3|L15|CCDC34|	570436	570436.0	537395	537395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7645	0.2221312036012286	0.2221312036012286	0.2594499785308783	0.2594499785308783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5686780941576174	0.7101959531983437	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000109881	0.1779550018720185	height11_26793432_T_C	8	0.038158696	0.17280789	0.06288778	0	0	0	0.37432841008457174	0.37432841008457174	0	-0.0533102317156839	0.091800683034728	-0.5391778244008136	0.7948187349	0.03032924659525875	0.07957720307084606	0	0.0	heightCCDC34	0.0
11	ENSG00000205213	LGR4	11	27387508	27494322	-1	protein_coding	LGR4	55366.0	606666.0	Q9BXB1	|BNMD17|GPR48|LGR4|	679343	679343.0	572529	572529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.194	0.05284641307186291	0.05284641307186291	0.20378236806788996	0.20378236806788996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9421288360282094	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000205213	0.5953207931621621	height11_26793432_T_C	8	0.039604865	0.1793571	0.065271154	0	1	0	0.46539650071875416	0.46539650071875416	0	-0.04565733487994051	0.08414778619898461	-0.3570416431324488	0.9590272159	0.03798214343100214	0.09965670368308313	0	0.0	heightLGR4	0.0
14	ENSG00000148943	LIN7C	11	27516123	27528320	-1	protein_coding	LIN7C	55327.0	612332.0	Q9NUP9	|LIN-7-C|LIN-7C|MALS-3|MALS3|VELI3|FLJ11215|Lin7c|LIN7C|	713341	713341.0	701144	701144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.749051815957251	0.5331386141756238	17	1	0	1	5	1.0	11_26793432_T_C	height	ENSG00000148943	-0.140661640594985	height11_26793432_T_C	8	0.04225089	0.19134004	0.069631964	0	0	0	0.3195145060412236	0.3195145060412236	0	-0.05535410693469191	0.09384455825373601	-0.6488056324875099	0.6694621388	0.028285371376250746	0.07421452870161542	0	0.0	heightLIN7C	0.0
0	ENSG00000110076	NRXN2	11	64373646	64490660	-1	protein_coding	NRXN2	9379.0	600566.0	P58401	|KIAA0921|NRXN2|	714006	713860.4865689278	714006	713860.4865689278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2919	0.11933683896300719	0.1196636758058764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32412469585129733	0.14796349076527862	106	3	3	11	28	0.925794543096424	11_65437195_G_GTA	height	ENSG00000110076	-0.0741017318906037	height11_65437195_G_GTA	71	0.028444164	0.17107907	0.00793394	0	0	0	0.16241072367168408	0.16241072367168408	0	-0.0750092425809586	0.108365167235425	-1.0464127659549245	0.3967581515	0.011285453731724742	0.005657888721069259	0	0.0	heightNRXN2	0.0
1	ENSG00000068831	RASGRP2	11	64494383	64512928	-1	protein_coding	RASGRP2	10235.0	605577.0	Q7LDG7	|CALDAG-GEFI|CDC25L|MCG7|RASGRP2|	691738	691592.4865689278	691738	691592.4865689278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.156308246834493e-05	0.0001097275346809	0.0	0.0	0.0033586440403648	0.0033586440403648	0.0	0.0	3.6865	0.14774417578155896	0.14806046992809332	0.031996827330934674	0.03201021322392482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01514622881789835	0.000565874179053923	0.0	0.0	0.26927978892792104	0.7196003014847222	0.0	0.0	0.4920280232170355	0.2722007930805086	106	3	3	11	28	0.925794543096424	11_65437195_G_GTA	height	ENSG00000068831	0.3228833294876983	height11_65437195_G_GTA	71	0.034221474	0.20582704	0.009545407	0	0	0	0.23071720080561187	0.23071720080561187	0	-0.06970692631218645	0.10306285096665284	-0.909799811687069	0.4847181615	0.0165877700004969	0.008316170446002897	0	0.0	heightRASGRP2	0.0
2	ENSG00000068976	PYGM	11	64513861	64527769	-1	protein_coding	PYGM	5837.0	608455.0	P11217	|153460|PYGM|	676897	676751.4865689278	676897	676751.4865689278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0207	0.1666768722843489	0.16698614001825957	0.05332181899693079	0.053344126213697954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5322641425384391	0.2672128638979634	106	3	3	11	28	0.925794543096424	11_65437195_G_GTA	height	ENSG00000068976	0.306945013573054	height11_65437195_G_GTA	71	0.028444164	0.17107907	0.00793394	0	0	0	0.20712923859644086	0.20712923859644086	0	-0.07260774292707467	0.10596366758154106	-0.9569757361054111	0.4811867076	0.01368695338560867	0.006861864930476397	0	0.0	heightPYGM	0.0
3	ENSG00000168066	SF1	11	64532078	64546258	-1	protein_coding	SF1	7536.0	601516.0	Q15637	|BBP|D11S636|MBBP|ZCCHC25|ZFM1|ZNF162|SF1|	658408	658262.4865689278	658408	658262.4865689278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2172	0.19026333045024635	0.19056384464039305	0.07988861172738036	0.07992203317872158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5559218249042556	0.5679709606412544	106	3	3	11	28	0.925794543096424	11_65437195_G_GTA	height	ENSG00000168066	1.2679806226102612	height11_65437195_G_GTA	71	0.032927204	0.19804259	0.009184396	0	0	0	0.3367657249064555	0.3367657249064555	0	-0.06343915225245442	0.09679507690692081	-0.6977027634853817	0.6941234401	0.022855544060228928	0.01145847814596532	0	0.0	heightSF1	0.0
