phenotype	locusname	ensg	symbol	TP	FLAMES	rel_MAGMA_Z	rel_PoPS_Score	rel_weighted_distance
GCST004988	annotated_credset_10.txt	ENSG00000197345	MRPL21	0	-1.6610311134748392	0.0	-3.192960617946967	0.0998566634683407
GCST004988	annotated_credset_10.txt	ENSG00000132740	IGHMBP2	0	-0.1635298378361632	0.0	-0.1979580666696151	0.1616392456431911
GCST004988	annotated_credset_10.txt	ENSG00000172938	MRGPRD	0	-0.438564429428237	0.0	-1.1326499429155912	0.2295014476485583
GCST004988	annotated_credset_10.txt	ENSG00000172935	MRGPRF	0	-0.843270222831173	0.0	-1.5574388366596346	0.2839827727300988
GCST004988	annotated_credset_10.txt	ENSG00000162341	TPCN2	0	-0.0018555406865945	0.0	-0.1447826643947086	0.4136998133096287
GCST004988	annotated_credset_10.txt	ENSG00000172927	MYEOV	0	-0.3720557738933007	0.0	-1.5301447263433992	0.958852501163664
GCST004988	annotated_credset_10.txt	ENSG00000110092	CCND1	1	-0.514086298805155	0.0	-2.198190341901971	1.0
GCST004988	annotated_credset_10.txt	ENSG00000149716	ORAOV1	0	0.0018555406865945	0.0	-0.9416555646671292	0.9798539076428786
GCST004988	annotated_credset_10.txt	ENSG00000162344	FGF19	0	-2.3144447215725705	0.0	-4.522341278051121	0.9039746060765952
GCST004988	annotated_credset_10.txt	ENSG00000268351	AP001888.1	0	-0.0574196451957832	0.0	0.0	0.7791995671337567
GCST004988	annotated_credset_10.txt	ENSG00000075388	FGF4	0	-1.581263533136791	0.0	-3.047687775882016	0.7782871200447654
GCST004988	annotated_credset_10.txt	ENSG00000186895	FGF3	0	-0.6119985756975869	0.0	-1.1032933600041566	0.7157853346395497
GCST004988	annotated_credset_10.txt	ENSG00000131620	ANO1	0	-1.9522728810852377	0.0	-3.775444153167764	0.212652263557737
GCST004988	annotated_credset_10.txt	ENSG00000168040	FADD	0	-0.3733323224100131	0.0	-0.6205113199664847	0.0028381641497354
GCST004988	annotated_credset_11.txt	ENSG00000168772	CXXC4	0	-0.2048894273395893	0.0	1.0	0.100776259058808
GCST004988	annotated_credset_11.txt	ENSG00000168769	TET2	1	-0.3256710874195454	0.0	0.0	1.0
GCST004988	annotated_credset_11.txt	ENSG00000138777	PPA2	0	0.2048894273395893	0.0	0.7035234400254717	0.7132199913458659
GCST004988	annotated_credset_11.txt	ENSG00000236699	ARHGEF38	0	-0.3451584014202016	0.0	0.799646749943634	0.4642052778190991
GCST004988	annotated_credset_11.txt	ENSG00000138785	INTS12	0	-0.208294079116684	0.0	0.6719052102244971	0.2878234171026764
GCST004988	annotated_credset_11.txt	ENSG00000138780	GSTCD	0	-0.4149470988920791	0.0	0.2887014236339119	0.2523440810700383
GCST004988	annotated_credset_11.txt	ENSG00000168743	NPNT	0	-0.3043766570493746	0.0	0.8168388912579195	0.0
GCST004988	annotated_credset_12.txt	ENSG00000120008	WDR11	0	-0.7591897933310292	0.0	0.0	0.0280332236224802
GCST004988	annotated_credset_12.txt	ENSG00000066468	FGFR2	1	0.5963539393120982	0.0	1.0	1.0
GCST004988	annotated_credset_12.txt	ENSG00000107669	ATE1	0	-0.7816713348683262	0.0	0.1799178506870027	0.7687569375318795
GCST004988	annotated_credset_12.txt	ENSG00000107672	NSMCE4A	0	-0.5963539393120982	0.0	0.3330077285075276	0.4550112216978388
GCST004988	annotated_credset_12.txt	ENSG00000138162	TACC2	0	-0.9140489158603348	0.0	0.0726165833181591	0.4085482881313441
GCST004988	annotated_credset_12.txt	ENSG00000138152	BTBD16	0	-0.7898990369270724	0.0	0.3193486198178012	0.0
GCST004988	annotated_credset_13.txt	ENSG00000106367	AP1S1	0	-0.7186686369463927	0.0	0.0239181760320573	0.0
GCST004988	annotated_credset_13.txt	ENSG00000128564	VGF	0	-0.4100542724929259	0.0	0.641146904938991	0.005376558985769
GCST004988	annotated_credset_13.txt	ENSG00000167011	NAT16	0	-0.7022118302252419	0.0	0.0568317894743588	0.0251273759955382
GCST004988	annotated_credset_13.txt	ENSG00000106384	MOGAT3	0	-0.5336021468144891	0.0	0.3940511562958645	0.0530324838663862
GCST004988	annotated_credset_13.txt	ENSG00000106397	PLOD3	0	-0.6065967583244765	0.0	0.1166577718226425	0.0764367244952068
GCST004988	annotated_credset_13.txt	ENSG00000106400	ZNHIT1	0	-0.7306277249624213	0.0	0.0	0.0841982319627794
GCST004988	annotated_credset_13.txt	ENSG00000106404	CLDN15	0	-0.3258612511545231	0.0	0.3374427033225837	0.1038777560963299
GCST004988	annotated_credset_13.txt	ENSG00000214253	FIS1	0	-0.7146463907355605	0.0	0.0319626684537217	0.1220318817085239
GCST004988	annotated_credset_13.txt	ENSG00000128581	RABL5	0	-0.5437891391839051	0.0	0.3736771715570324	0.2155291259977036
GCST004988	annotated_credset_13.txt	ENSG00000106436	MYL10	0	-0.3589782075718228	0.0	0.1116721903750692	0.6291246587653765
GCST004988	annotated_credset_13.txt	ENSG00000257923	CUX1	1	0.1108068260386478	0.0	0.5605989947328512	1.0
GCST004988	annotated_credset_13.txt	ENSG00000160999	SH2B2	0	-0.1108068260386478	0.0	0.7649980905721561	0.4886878748653601
GCST004988	annotated_credset_13.txt	ENSG00000128563	PRKRIP1	0	-0.4256200126691807	0.0	0.0861239756118719	0.3865722634453768
GCST004988	annotated_credset_13.txt	ENSG00000160991	ORAI2	0	-0.280116217720342	0.0	0.6122413715703403	0.2934422447261535
GCST004988	annotated_credset_13.txt	ENSG00000160993	ALKBH4	0	-0.5295138599666118	0.0	0.2392910425221368	0.2623262671282525
GCST004988	annotated_credset_13.txt	ENSG00000161036	LRWD1	0	-0.6229245501883931	0.0	0.052469662078574	0.2506355805770093
GCST004988	annotated_credset_13.txt	ENSG00000005075	POLR2J	0	-0.6308192710641056	0.0	0.1996169077966315	0.239620158626931
GCST004988	annotated_credset_13.txt	ENSG00000170667	RASA4B	0	-0.4214429813509821	0.0	0.6183694872228784	0.2270739575610645
GCST004988	annotated_credset_13.txt	ENSG00000168255	POLR2J3	0	-0.6364524167970074	0.0	0.1883506163308281	0.1524545288351282
GCST004988	annotated_credset_13.txt	ENSG00000270249	RP11-514P8.7	0	-0.4756702110761877	0.0	0.5099150277724676	0.1476348613730289
GCST004988	annotated_credset_13.txt	ENSG00000205238	SPDYE2	0	-0.6020736657194956	0.0	0.2571081184858514	0.1345452202695716
GCST004988	annotated_credset_13.txt	ENSG00000105808	RASA4	0	-0.5444154217216348	0.0	0.3724246064815729	0.0963241677247524
GCST004988	annotated_credset_13.txt	ENSG00000205236	RP11-514P8.6	0	-0.4756702110761877	0.0	0.5099150277724676	0.0924541751798293
GCST004988	annotated_credset_13.txt	ENSG00000267368	UPK3BL	0	-0.4913529153477287	0.0	0.4785496192293854	0.019140885752162
GCST004988	annotated_credset_13.txt	ENSG00000228049	POLR2J2	0	-0.7007028111095589	0.0	0.0598498277057249	0.0191381954549462
GCST004988	annotated_credset_13.txt	ENSG00000267645	POLR2J2	0	-0.2290003989507636	0.0	1.0	0.0191086021855725
GCST004988	annotated_credset_13.txt	ENSG00000173678	SPDYE2B	0	-0.5426930042616642	0.0	0.3758694414015141	0.0012504092671161
GCST004988	annotated_credset_14.txt	ENSG00000181472	ZBTB2	0	-0.67386725390031	0.0	0.172711825682673	0.0
GCST004988	annotated_credset_14.txt	ENSG00000155906	RMND1	0	-0.5023958046217668	0.0	0.2134545260662364	0.0838797778220896
GCST004988	annotated_credset_14.txt	ENSG00000146476	C6orf211	0	-0.5796097027010251	0.0	0.0590267299077197	0.108772586292568
GCST004988	annotated_credset_14.txt	ENSG00000120262	CCDC170	0	-0.4459286167246926	0.0	0.1461139384814785	0.3179901541526969
GCST004988	annotated_credset_14.txt	ENSG00000091831	ESR1	1	0.4459286167246926	0.0	1.0	1.0
GCST004988	annotated_credset_14.txt	ENSG00000131018	SYNE1	0	-0.5133068130391013	0.0	0.0	0.98897838318956
GCST004988	annotated_credset_14.txt	ENSG00000120279	MYCT1	0	-0.6374720917480846	0.0	0.2482421755074484	0.1910971982542048
GCST004988	annotated_credset_14.txt	ENSG00000146469	VIP	0	-0.7598122523095396	0.0	0.0035618543845383	0.1178422476777058
GCST004988	annotated_credset_15.txt	ENSG00000155729	KCTD18	0	-0.3805281678406379	0.0	0.321408439144129	0.0
GCST004988	annotated_credset_15.txt	ENSG00000163535	SGOL2	0	-0.1861628861528103	0.0	0.9247390887319428	0.0853762513766927
GCST004988	annotated_credset_15.txt	ENSG00000138356	AOX1	0	-0.1684386996273831	0.0	0.7258997229827479	0.2098186945924283
GCST004988	annotated_credset_15.txt	ENSG00000082153	BZW1	0	-0.1595965903488497	0.0	0.679924750408223	0.4056325783008834
GCST004988	annotated_credset_15.txt	ENSG00000013441	CLK1	0	-0.4686538157162517	0.0	0.0407257526305721	0.4601323438793706
GCST004988	annotated_credset_15.txt	ENSG00000240344	PPIL3	0	-0.3622624495785952	0.0	0.3273190622984635	0.4929552022323215
GCST004988	annotated_credset_15.txt	ENSG00000196290	NIF3L1	0	-0.1352025298026368	0.0	0.7038838414637226	0.512470955558826
GCST004988	annotated_credset_15.txt	ENSG00000115942	ORC2	0	-0.456099346427162	0.0	0.0867242118538935	0.5921775130646018
GCST004988	annotated_credset_15.txt	ENSG00000155744	FAM126B	0	-0.1890130208305706	0.0	0.6554787626900204	0.7362424332561768
GCST004988	annotated_credset_15.txt	ENSG00000119013	NDUFB3	0	-0.2514501421749436	0.0	0.5756162788055958	0.7550244614935039
GCST004988	annotated_credset_15.txt	ENSG00000003402	CFLAR	0	-0.3695172135595247	0.0	0.2683618738904373	0.87633856773811
GCST004988	annotated_credset_15.txt	ENSG00000003400	CASP10	0	-0.1826334619898394	0.0	0.5118941818698961	0.9466681186041974
GCST004988	annotated_credset_15.txt	ENSG00000064012	CASP8	1	0.0189202624667531	0.0	0.0	1.0
GCST004988	annotated_credset_15.txt	ENSG00000155749	ALS2CR12	0	-0.0189202624667531	0.0	0.622482936339042	0.9748032861695608
GCST004988	annotated_credset_15.txt	ENSG00000115993	TRAK2	0	-0.2548525049133711	0.0	0.3052307542259575	0.8561586052039442
GCST004988	annotated_credset_15.txt	ENSG00000082146	STRADB	0	-0.0197925966869944	0.0	1.0	0.8419496853406179
GCST004988	annotated_credset_15.txt	ENSG00000155754	ALS2CR11	0	-0.2749142688046527	0.0	0.6089156389952739	0.7091227654240085
GCST004988	annotated_credset_15.txt	ENSG00000155755	TMEM237	0	-0.3288360365319053	0.0	0.3873634882377293	0.5320162033983461
GCST004988	annotated_credset_15.txt	ENSG00000082126	MPP4	0	-0.4023097446278793	0.0	0.1592182141890311	0.4990839533048269
GCST004988	annotated_credset_15.txt	ENSG00000003393	ALS2	0	-0.1470050064627769	0.0	0.7508203891886694	0.4247989571852644
GCST004988	annotated_credset_15.txt	ENSG00000138395	CDK15	0	-0.5853272064538073	0.0	0.0047497387488449	0.3048589179258452
GCST004988	annotated_credset_16.txt	ENSG00000126653	NSRP1	0	-0.4757987169496888	0.0	0.2504521159945538	0.038996444392547
GCST004988	annotated_credset_16.txt	ENSG00000108576	SLC6A4	0	-0.5269721358588152	0.0	0.1518029119195869	0.1091378956996982
GCST004988	annotated_credset_16.txt	ENSG00000108578	BLMH	0	-0.1729360413304247	0.0	0.234849351769825	0.1885230575623397
GCST004988	annotated_credset_16.txt	ENSG00000182271	TMIGD1	0	-0.3360815820805966	0.0	0.5335840194760243	0.2480088204644793
GCST004988	annotated_credset_16.txt	ENSG00000108582	CPD	0	-0.6028735918186087	0.0	0.0	0.4405164925661824
GCST004988	annotated_credset_16.txt	ENSG00000108587	GOSR1	0	-0.4232368792959872	0.0	0.3509459409143835	0.5220953893224131
GCST004988	annotated_credset_16.txt	ENSG00000266733	TBC1D29	0	-0.3555787596377994	0.0	0.4890161532379613	0.5729393379439333
GCST004988	annotated_credset_16.txt	ENSG00000176390	CRLF3	0	-0.0253708959498187	0.0	0.2889074646440739	0.94297525414896
GCST004988	annotated_credset_16.txt	ENSG00000176208	ATAD5	0	-0.002285082681228	0.0	0.376589196314312	1.0
GCST004988	annotated_credset_16.txt	ENSG00000172171	TEFM	0	0.002285082681228	0.0	0.405375694794351	0.9542633488989354
GCST004988	annotated_credset_16.txt	ENSG00000184060	ADAP2	0	-0.2050736698544689	0.0	0.4653061885327718	0.941505980324727
GCST004988	annotated_credset_16.txt	ENSG00000181481	RNF135	0	-0.1628203066494823	0.0	0.5380297919263877	0.8530753796206701
GCST004988	annotated_credset_16.txt	ENSG00000196712	NF1	1	-0.0776183829482689	0.0	0.4643454664162167	0.6744297327858799
GCST004988	annotated_credset_16.txt	ENSG00000126861	OMG	0	-0.3323523638028819	0.0	0.5410424560314533	0.4236358416521919
GCST004988	annotated_credset_16.txt	ENSG00000185862	EVI2B	0	-0.4340898431250289	0.0	0.3375674973871594	0.3786664006734133
GCST004988	annotated_credset_16.txt	ENSG00000265118	CTD-2370N5.3	0	-0.2969789705061846	0.0	0.6117892426248484	0.3766171208857934
GCST004988	annotated_credset_16.txt	ENSG00000126860	EVI2A	0	-0.2105448220109956	0.0	0.6041861193271401	0.3591309719308921
GCST004988	annotated_credset_16.txt	ENSG00000131242	RAB11FIP4	0	-0.0936663431308645	0.0	1.0	0.2542395702790086
GCST004988	annotated_credset_16.txt	ENSG00000228768	AC003101.1	0	-0.0349338254713945	0.0	0.6117892426248484	0.0
GCST004988	annotated_credset_17.txt	ENSG00000144642	RBMS3	0	0.0765442848205566	0.0	1.0	0.0
GCST004988	annotated_credset_17.txt	ENSG00000163513	TGFBR2	1	-0.0765442848205566	0.0	0.0	1.0
GCST004988	annotated_credset_17.txt	ENSG00000144644	GADL1	0	-0.1313022179202185	0.0	0.4643166457025315	0.8694282821484047
GCST004988	annotated_credset_18.txt	ENSG00000212993	POU5F1B	0	0.1701556975240361	0.0	0.6318726279715108	1.0
GCST004988	annotated_credset_18.txt	ENSG00000136997	MYC	1	-0.1701556975240361	0.0	1.0	0.3970138436436214
GCST004988	annotated_credset_18.txt	ENSG00000256655	TMEM75	0	-0.9025331670636784	0.0	0.0	0.0
GCST004988	annotated_credset_19.txt	ENSG00000273079	GRIN2B	0	-0.3133785884636991	0.0	0.9934051377789556	0.7103551935297028
GCST004988	annotated_credset_19.txt	ENSG00000171681	ATF7IP	1	0.2298760744598053	0.0	0.4161082635984985	1.0
GCST004988	annotated_credset_19.txt	ENSG00000121316	PLBD1	0	-0.4185565224317894	0.0	0.4348010265108656	0.7728066044725741
GCST004988	annotated_credset_19.txt	ENSG00000070019	GUCY2C	0	-0.2298760744598053	0.0	1.0	0.5933685246959723
GCST004988	annotated_credset_19.txt	ENSG00000197837	HIST4H4	0	-0.3441853878669495	0.0	0.6922408292480283	0.337571993558861
GCST004988	annotated_credset_19.txt	ENSG00000246705	H2AFJ	0	-0.340782497179016	0.0	0.6143330323997134	0.3271380728612685
GCST004988	annotated_credset_19.txt	ENSG00000084463	WBP11	0	-0.410132797951377	0.0	0.4641248005067857	0.3071494666960843
GCST004988	annotated_credset_19.txt	ENSG00000182993	C12orf60	0	-0.3306850081146896	0.0	0.5965732032468718	0.2790007672726913
GCST004988	annotated_credset_19.txt	ENSG00000179256	SMCO3	0	-0.4633458151384581	0.0	0.7045774139368839	0.2772258317334765
GCST004988	annotated_credset_19.txt	ENSG00000111339	ART4	0	-0.498972198241992	0.0	0.5073819406680484	0.242782532526764
GCST004988	annotated_credset_19.txt	ENSG00000111341	MGP	0	-0.7907105418708466	0.0	0.0	0.1512169340046694
GCST004988	annotated_credset_19.txt	ENSG00000139055	ERP27	0	-0.4863484884050101	0.0	0.558090676450716	0.0971225627566494
GCST004988	annotated_credset_19.txt	ENSG00000111348	ARHGDIB	0	-0.5796556091459173	0.0	0.2436789505710132	0.0510499781014446
GCST004988	annotated_credset_19.txt	ENSG00000139053	PDE6H	0	-0.5935076050709834	0.0	0.2889651377827706	0.0
GCST004988	annotated_credset_1.txt	ENSG00000133105	RXFP2	0	-1.0298351685041554	0.0	0.0	0.1607829787293063
GCST004988	annotated_credset_1.txt	ENSG00000073910	FRY	0	-0.6735737638880965	0.0	0.3611833498128673	0.8592399653913505
GCST004988	annotated_credset_1.txt	ENSG00000189167	ZAR1L	0	-0.6508812655002879	0.0	0.4065683465884845	0.8856726551444892
GCST004988	annotated_credset_1.txt	ENSG00000139618	BRCA2	1	0.1945195237630971	0.0	0.5714359441734823	1.0
GCST004988	annotated_credset_1.txt	ENSG00000139597	N4BP2L1	0	-0.1945195237630971	0.0	1.0	0.9935576626634528
GCST004988	annotated_credset_1.txt	ENSG00000244754	N4BP2L2	0	-0.7351983703017382	0.0	0.5647933727491339	0.948728035845546
GCST004988	annotated_credset_1.txt	ENSG00000083642	PDS5B	0	-0.3961477818189306	0.0	0.9359626964203764	0.730881482151486
GCST004988	annotated_credset_1.txt	ENSG00000133116	KL	0	-0.5938229860253325	0.0	0.872024364957646	0.1231531082226695
GCST004988	annotated_credset_1.txt	ENSG00000133121	STARD13	0	-0.5800848296807982	0.0	0.8975581622734843	0.0
GCST004988	annotated_credset_2.txt	ENSG00000070193	FGF10	1	-0.1757931359196447	0.0	1.0	0.5892224270032947
GCST004988	annotated_credset_2.txt	ENSG00000112996	MRPS30	0	0.1757931359196447	0.0	0.702212908897695	1.0
GCST004988	annotated_credset_2.txt	ENSG00000164588	HCN1	0	-0.7193512566471838	0.0	0.0	0.0
GCST004988	annotated_credset_3.txt	ENSG00000120254	MTHFD1L	0	0.026611249033872	0.0	0.1973425562551169	0.0
GCST004988	annotated_credset_3.txt	ENSG00000131016	AKAP12	0	-0.5843958528791521	0.0	0.1367087626234657	0.4942548213477629
GCST004988	annotated_credset_3.txt	ENSG00000181472	ZBTB2	0	-0.5508553308519594	0.0	0.172711825682673	0.5577839612559093
GCST004988	annotated_credset_3.txt	ENSG00000155906	RMND1	0	-0.5400601820990815	0.0	0.2134545260662364	0.6744321737707127
GCST004988	annotated_credset_3.txt	ENSG00000146476	C6orf211	0	-0.6145887121172741	0.0	0.0590267299077197	0.7090495951319552
GCST004988	annotated_credset_3.txt	ENSG00000120262	CCDC170	0	-0.0470792126544609	0.0	0.1461139384814785	1.0
GCST004988	annotated_credset_3.txt	ENSG00000091831	ESR1	1	-0.026611249033872	0.0	1.0	0.981715680596536
GCST004988	annotated_credset_3.txt	ENSG00000131018	SYNE1	0	-0.6600025101346411	0.0	0.0	0.0863016175699909
GCST004988	annotated_credset_4.txt	ENSG00000257726	RP11-116D17.1	0	0.2302696257829666	0.0	0.0	1.0
GCST004988	annotated_credset_5.txt	ENSG00000072121	ZFYVE26	0	-0.2176945315662262	0.0	0.6092278141621129	0.0605833495177354
GCST004988	annotated_credset_5.txt	ENSG00000182185	RAD51B	0	-0.2600303181790449	0.0	0.0241638039552745	1.0
GCST004988	annotated_credset_5.txt	ENSG00000185650	ZFP36L1	1	0.2114616934175366	0.0	1.0	0.6339988247280901
GCST004988	annotated_credset_5.txt	ENSG00000072110	ACTN1	0	-0.6896445318074855	0.0	0.1302235389298387	0.517738977523771
GCST004988	annotated_credset_5.txt	ENSG00000139990	DCAF5	0	-0.2961976541826878	0.0	0.8215188349356596	0.2801485507902282
GCST004988	annotated_credset_5.txt	ENSG00000081177	EXD2	0	-0.5998091395979053	0.0	0.0	0.0910984217204294
GCST004988	annotated_credset_5.txt	ENSG00000100626	GALNT16	0	-0.2114616934175366	0.0	0.7793852076073193	0.0
GCST004988	annotated_credset_6.txt	ENSG00000164512	ANKRD55	0	-0.2145013213157653	0.0	1.0	0.0
GCST004988	annotated_credset_6.txt	ENSG00000248727	CTC-236F12.4	0	-0.4797599328832536	0.0	0.5479716036167325	0.3959831162323926
GCST004988	annotated_credset_6.txt	ENSG00000225940	AC022431.2	0	-0.4771676076726823	0.0	0.5479716036167325	0.593962727330556
GCST004988	annotated_credset_6.txt	ENSG00000095015	MAP3K1	1	0.2145013213157653	0.0	0.0	1.0
GCST004988	annotated_credset_6.txt	ENSG00000155542	SETD9	0	-0.6235555411402642	0.0	0.1864049432626845	0.9233331419398828
GCST004988	annotated_credset_6.txt	ENSG00000155545	MIER3	0	-0.4831978303947191	0.0	0.3019240652008572	0.9068590005403911
GCST004988	annotated_credset_6.txt	ENSG00000062194	GPBP1	0	-0.3184608210539852	0.0	0.6538118145036629	0.5017021673944739
GCST004988	annotated_credset_6.txt	ENSG00000169067	ACTBL2	0	-0.7252537834514888	0.0	0.1438204193374092	0.0141507332150332
GCST004988	annotated_credset_7.txt	ENSG00000219626	FAM228B	0	-0.4661138119687626	0.0	0.3238428369480622	0.0
GCST004988	annotated_credset_7.txt	ENSG00000266118	RP11-507M3.1	0	-0.3969760892298737	0.0	0.4621182824258404	0.028329416780963
GCST004988	annotated_credset_7.txt	ENSG00000186453	FAM228A	0	-0.4977926242533956	0.0	0.2604852123787963	0.0425145589688918
GCST004988	annotated_credset_7.txt	ENSG00000198399	ITSN2	0	-0.1869203478164975	0.0	0.3033357461257003	0.2602911608966015
GCST004988	annotated_credset_7.txt	ENSG00000084676	NCOA1	0	-0.2870891913131967	0.0	0.4931469372298362	0.8187986107520284
GCST004988	annotated_credset_7.txt	ENSG00000184924	PTRHD1	0	-0.4020332336899428	0.0	0.3014904637281753	0.8496945124923747
GCST004988	annotated_credset_7.txt	ENSG00000138092	CENPO	0	-0.1497960858976323	0.0	0.3787024530994173	0.8891916807048791
GCST004988	annotated_credset_7.txt	ENSG00000138031	ADCY3	0	0.126482767864974	0.0	0.3009536783095664	1.0
GCST004988	annotated_credset_7.txt	ENSG00000115137	DNAJC27	0	-0.2277364355882456	0.0	0.4529931957500509	0.9456215007309944
GCST004988	annotated_credset_7.txt	ENSG00000084710	EFR3B	0	-0.2397832262541648	0.0	0.3479150219804687	0.8114477376792456
GCST004988	annotated_credset_7.txt	ENSG00000115138	POMC	0	-0.5945195263288033	0.0	0.0593601712360986	0.6497169553900424
GCST004988	annotated_credset_7.txt	ENSG00000119772	DNMT3A	1	-0.6245387623756247	0.0	0.0	0.5514671705038434
GCST004988	annotated_credset_7.txt	ENSG00000138101	DTNB	0	-0.126482767864974	0.0	1.0	0.355000294807361
GCST004988	annotated_credset_8.txt	ENSG00000152217	SETBP1	1	0.2391871809959411	0.0	1.0	1.0
GCST004988	annotated_credset_8.txt	ENSG00000132874	SLC14A2	0	-0.2391871809959411	0.0	0.0	0.0
GCST004988	annotated_credset_9.txt	ENSG00000144583	MARCH4	0	-0.7106075230937566	0.0	0.3866013685728767	0.1067766065477637
GCST004988	annotated_credset_9.txt	ENSG00000138375	SMARCAL1	0	-0.595608159579715	0.0	0.61660009560096	0.3052726804639787
GCST004988	annotated_credset_9.txt	ENSG00000197756	RPL37A	0	-0.793487155867931	0.0	0.2208421030245281	0.4771318134359312
GCST004988	annotated_credset_9.txt	ENSG00000115457	IGFBP2	0	-0.0641818785304025	0.0	1.0	0.6295554014045225
GCST004988	annotated_credset_9.txt	ENSG00000115461	IGFBP5	1	-0.8443787607606257	0.0	0.1130419235583526	0.6851373771757941
GCST004988	annotated_credset_9.txt	ENSG00000118245	TNP1	0	-0.4942323597033849	0.0	0.684458277995222	0.9793058197577128
GCST004988	annotated_credset_9.txt	ENSG00000223874	AC007557.1	0	0.0641818785304025	0.0	0.6910441492534463	1.0
GCST004988	annotated_credset_9.txt	ENSG00000231672	DIRC3	0	-0.8918197297686533	0.0	0.0	0.9221112175865668
GCST004988	annotated_credset_9.txt	ENSG00000079308	TNS1	0	-0.4544099053386129	0.0	0.8959591513854103	0.0
GCST005194	annotated_credset_1.txt	ENSG00000197081	IGF2R	0	-0.0961866158365599	0.0	1.0	0.1233620900769085
GCST005194	annotated_credset_1.txt	ENSG00000175003	SLC22A1	0	-0.3325180995598461	0.0	0.5273370325534277	0.1934368906758093
GCST005194	annotated_credset_1.txt	ENSG00000112499	SLC22A2	0	-0.5499851773746729	0.0	0.0632256880504832	0.3777569740011345
GCST005194	annotated_credset_1.txt	ENSG00000146477	SLC22A3	0	-0.175850447171682	0.0	0.8064387672308786	0.6526313505336478
GCST005194	annotated_credset_1.txt	ENSG00000198670	LPA	0	-0.3598120212798804	0.0	0.105786756252031	0.9802799830125452
GCST005194	annotated_credset_1.txt	ENSG00000122194	PLG	1	0.0961866158365599	0.0	0.1242884707925289	1.0
GCST005194	annotated_credset_1.txt	ENSG00000085511	MAP3K4	0	-0.5769231695055358	0.0	0.0	0.5513064530628566
GCST005194	annotated_credset_1.txt	ENSG00000026652	AGPAT4	0	-0.2094021549897161	0.0	0.7735689216936874	0.3370227315703166
GCST005194	annotated_credset_1.txt	ENSG00000185345	PARK2	0	-0.3819218940311303	0.0	0.4255189322125436	0.0
GCST005194	annotated_credset_2.txt	ENSG00000185149	NPY2R	0	-0.4913113280025317	0.0	0.6193127245740763	0.0
GCST005194	annotated_credset_2.txt	ENSG00000164114	MAP9	0	-0.7003835365750237	0.0	0.1974697200114897	0.3214965037336127
GCST005194	annotated_credset_2.txt	ENSG00000164116	GUCY1A3	0	0.3455020815724602	0.0	1.0	1.0
GCST005194	annotated_credset_2.txt	ENSG00000061918	GUCY1B3	1	-0.3455020815724602	0.0	0.7355362055323637	0.910367896303148
GCST005194	annotated_credset_2.txt	ENSG00000256394	ASIC5	0	-0.7961782782679329	0.0	0.0	0.7681362763058714
GCST005194	annotated_credset_2.txt	ENSG00000151790	TDO2	0	-0.6580088889587464	0.0	0.2370726691518201	0.7178504204664677
GCST005194	annotated_credset_2.txt	ENSG00000256043	CTSO	0	-0.6036366381630188	0.0	0.346417508725453	0.5783473344519201
GCST005194	annotated_credset_3.txt	ENSG00000120235	IFNA6	0	-0.895046980711449	0.0	0.0	0.0
GCST005194	annotated_credset_3.txt	ENSG00000233816	IFNA13	0	-0.7018748751861306	0.0	0.389343039938576	0.0244979519019729
GCST005194	annotated_credset_3.txt	ENSG00000188379	IFNA2	0	-0.7517485448769501	0.0	0.2895957005569373	0.0499099188976655
GCST005194	annotated_credset_3.txt	ENSG00000120242	IFNA8	0	-0.8373349186127859	0.0	0.1184229530852657	0.0862768629476179
GCST005194	annotated_credset_3.txt	ENSG00000197919	IFNA1	0	-0.741743625459252	0.0	0.3096055393923335	0.1319497423739158
GCST005194	annotated_credset_3.txt	ENSG00000184995	IFNE	0	-0.6160473414320733	0.0	0.5609981074466907	0.1920972171688125
GCST005194	annotated_credset_3.txt	ENSG00000099810	MTAP	0	-0.3799518640773638	0.0	0.0459260979074524	0.8513236346991232
GCST005194	annotated_credset_3.txt	ENSG00000264545	RP11-145E5.5	0	-0.2383958980116955	0.0	0.4916397394046335	1.0
GCST005194	annotated_credset_3.txt	ENSG00000224854	C9orf53	0	-0.5218526481122256	0.0	0.2641055498114837	0.9042748911397752
GCST005194	annotated_credset_3.txt	ENSG00000147889	CDKN2A	1	-0.4028799643647409	0.0	0.7963264395385089	0.9447116231030152
GCST005194	annotated_credset_3.txt	ENSG00000147883	CDKN2B	1	0.2383958980116955	0.0	1.0	0.9653422495041138
GCST005194	annotated_credset_3.txt	ENSG00000176399	DMRTA1	0	-0.5923118445405728	0.0	0.6084691012296916	0.5886693241579929
GCST005367	annotated_credset_1.txt	ENSG00000173542	MOB1B	0	-1.149622577863067	0.0	0.2811441800794663	0.0
GCST005367	annotated_credset_1.txt	ENSG00000156136	DCK	0	-1.2901946679028002	0.0	0.0	0.011658157749404
GCST005367	annotated_credset_1.txt	ENSG00000080493	SLC4A4	0	-0.3335546180335553	0.0	0.9629024566301218	0.7569718262335405
GCST005367	annotated_credset_1.txt	ENSG00000145321	GC	1	0.3335546180335553	0.0	1.0	1.0
GCST005367	annotated_credset_1.txt	ENSG00000056291	NPFFR2	0	-1.1712099680038874	0.0	0.2314434064506579	0.6098972456999784
